8,3;0:03.170;;7,1;0:03.150;;7,7;0:02.740;;6,7;0:02.810;
8,3;0:03.180;;8,3;0:03.160;;7,7;0:02.750;;7,1;0:02.820;
8,3;0:03.190;;7,1;0:03.170;;7,7;0:02.760;;7,1;0:02.830;
8,3;0:03.200;;7,7;0:03.180;;7,7;0:02.770;;7,1;0:02.840;
7,7;0:03.210;;7,7;0:03.190;;7,1;0:02.780;;7,1;0:02.850;
8,3;0:03.220;;7,7;0:03.200;;7,7;0:02.790;;6,7;0:02.860;
7,7;0:03.230;;7,7;0:03.210;;7,7;0:02.800;;6,2;0:02.870;
7,7;0:03.240;;7,1;0:03.220;;7,7;0:02.810;;7,1;0:02.880;
7,7;0:03.250;;7,7;0:03.230;;7,7;0:02.820;;7,1;0:02.890;
8,3;0:03.260;;7,7;0:03.240;;7,7;0:02.830;;7,1;0:02.900;
8,3;0:03.270;;7,1;0:03.250;;7,7;0:02.840;;7,1;0:02.910;
8,3;0:03.280;;7,7;0:03.260;;7,1;0:02.850;;7,1;0:02.920;
8,3;0:03.290;;7,7;0:03.270;;7,7;0:02.860;;7,1;0:02.930;
8,3;0:03.300;;7,1;0:03.280;;7,1;0:02.870;;7,1;0:02.940;
7,7;0:03.310;;7,7;0:03.290;;7,1;0:02.880;;7,1;0:02.950;
7,7;0:03.320;;7,1;0:03.300;;7,7;0:02.890;;7,1;0:02.960;
8,3;0:03.330;;7,7;0:03.310;;7,7;0:02.900;;7,1;0:02.970;
7,7;0:03.340;;7,1;0:03.320;;7,7;0:02.910;;6,7;0:02.980;
8,3;0:03.350;;7,7;0:03.330;;7,1;0:02.920;;7,1;0:02.990;
8,3;0:03.360;;15,4;0:03.350;;7,1;0:02.930;;7,1;0:03.000;
8,3;0:03.370;;7,7;0:03.360;;7,7;0:02.940;;7,1;0:03.010;
8,3;0:03.380;;7,7;0:03.370;;7,7;0:02.950;;7,1;0:03.020;
8,3;0:03.390;;7,7;0:03.380;;7,7;0:02.960;;6,7;0:03.030;
8,3;0:03.400;;7,1;0:03.390;;7,7;0:02.970;;7,1;0:03.040;
7,7;0:03.410;;7,7;0:03.400;;7,1;0:02.980;;6,7;0:03.050;
7,7;0:03.420;;7,1;0:03.410;;7,7;0:02.990;;7,1;0:03.060;
8,3;0:03.430;;7,7;0:03.420;;7,7;0:03.000;;6,7;0:03.070;
8,3;0:03.440;;7,7;0:03.430;;15,4;0:03.020;;7,1;0:03.080;
8,3;0:03.450;;7,7;0:03.440;;7,7;0:03.030;;7,1;0:03.090;
7,7;0:03.460;;7,1;0:03.450;;7,7;0:03.040;;7,1;0:03.100;
7,7;0:03.470;;7,7;0:03.460;;7,7;0:03.050;;13,3;0:03.120;
7,7;0:03.480;;7,7;0:03.470;;7,1;0:03.060;;6,7;0:03.130;
16,7;0:03.500;;7,1;0:03.480;;7,1;0:03.070;;7,1;0:03.140;
8,3;0:03.510;;7,7;0:03.490;;7,7;0:03.080;;7,1;0:03.150;
7,7;0:03.520;;7,7;0:03.500;;7,1;0:03.090;;6,7;0:03.160;
8,3;0:03.530;;7,7;0:03.510;;7,7;0:03.100;;7,1;0:03.170;
8,3;0:03.540;;7,7;0:03.520;;7,1;0:03.110;;7,1;0:03.180;
7,7;0:03.550;;7,7;0:03.530;;7,7;0:03.120;;7,1;0:03.190;
7,7;0:03.560;;7,7;0:03.540;;7,7;0:03.130;;7,1;0:03.200;
7,7;0:03.570;;7,7;0:03.550;;7,1;0:03.140;;6,7;0:03.210;
8,3;0:03.580;;7,7;0:03.560;;7,1;0:03.150;;7,1;0:03.220;
8,3;0:03.590;;7,7;0:03.570;;7,7;0:03.160;;15,4;0:03.240;
7,7;0:03.600;;7,7;0:03.580;;7,7;0:03.170;;7,1;0:03.250;
8,3;0:03.610;;7,7;0:03.590;;7,7;0:03.180;;7,1;0:03.260;
7,7;0:03.620;;7,7;0:03.600;;7,7;0:03.190;;7,1;0:03.270;
21,4;0:03.650;;21,4;0:03.630;;7,7;0:03.200;;6,7;0:03.280;
28,6;0:03.690;;21,4;0:03.660;;7,1;0:03.210;;7,1;0:03.290;
15,4;0:03.710;;23,1;0:03.690;;7,1;0:03.220;;7,1;0:03.300;
23,1;0:03.740;;31,2;0:03.740;;7,7;0:03.230;;7,1;0:03.310;
23,1;0:03.770;;25;0:03.780;;7,7;0:03.240;;6,7;0:03.320;
21,4;0:03.800;;15,4;0:03.800;;7,7;0:03.250;;7,1;0:03.330;
46,2;0:03.860;;31,2;0:03.850;;7,1;0:03.260;;7,1;0:03.340;
7,1;0:03.870;;17,6;0:03.880;;7,7;0:03.270;;6,7;0:03.350;
23,1;0:03.900;;28,6;0:03.920;;7,7;0:03.280;;6,7;0:03.360;
30,8;0:03.940;;21,4;0:03.950;;7,1;0:03.290;;7,1;0:03.370;
16,7;0:03.960;;26,7;0:03.990;;7,7;0:03.300;;7,1;0:03.380;
30,8;0:04.000;;21,4;0:04.020;;7,1;0:03.310;;7,1;0:03.390;
